priority,species_binomial,japanese_names,nmns_taxonomic_block,same_block_moreyra_anchors,nmns_distribution_source,sample_A_sector,sample_B_sector,sector_design,new_tree_samples_needed,locality_freeze_gate,claim_boundary
P3,Cirsium akimontanum,ゲイホクアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,広島県，島根県，山口県,広島県側の確認済み野生集団,山口県側の確認済み野生集団,RANGE_ENDPOINTS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium bosopeninsulae,カズサヤマアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,千葉県,千葉県内の確認済み野生集団A,千葉県内の独立野生集団B。なければ同集団内の空間分離個体,SINGLE_PREFECTURE_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium furusei,ウラジロカガノアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,長野県,長野県内の確認済み野生集団A,長野県内でAから十分離れた独立野生集団B,SINGLE_PREFECTURE_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium gratiosum,ホウキアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,南アルプス,南アルプス内の確認済み野生集団A,南アルプス内でAから十分離れた独立野生集団B,SINGLE_MOUNTAIN_RANGE_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium hasunumae,フタマタアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,福島県,福島県内の確認済み野生集団A,福島県内の独立野生集団B。なければ同集団内の空間分離個体,SINGLE_PREFECTURE_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium horiianum,オガアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,秋田県男鹿山地,秋田県・男鹿山地の確認済み野生集団A,男鹿山地内の独立野生集団B,SINGLE_MOUNTAIN_RANGE_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium kagamontanum,カガノアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,新潟県(西部)～京都府(北東部),新潟県西部の確認済み野生集団,京都府北東部の確認済み野生集団,RANGE_ENDPOINTS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium longepedunculatum,ナガエノアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,京都府，福井県,京都府側の確認済み野生集団,福井県側の確認済み野生集団,TWO_PREFECTURE_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium myokoense,ミョウコウアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,新潟県(頸城山地)，長野県(志賀高原),新潟県・頸城山地の確認済み野生集団,長野県・志賀高原の確認済み野生集団,TWO_MOUNTAIN_SYSTEMS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium nagatoense,ナガトアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,山口県長門地方,山口県長門地方の確認済み野生集団A,長門地方内の独立野生集団B,SINGLE_REGION_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium nagisoense,ナギソアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,長野県南木曽町,長野県南木曽町の確認済み野生集団A,同町内の独立野生集団B。なければ空間分離個体,SINGLE_LOCALITY_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium nasuense,シモツケアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,栃木県,栃木県内の確認済み野生集団A,栃木県内の独立野生集団B,SINGLE_PREFECTURE_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium shinanomontanum,ミヤマホソエノアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,長野県(中部),長野県中部の確認済み野生集団A,長野県中部でAから十分離れた独立野生集団B,SINGLE_REGION_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium spinuliferum,ハリカガノアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,長野県,長野県内の確認済み野生集団A,長野県内でAから十分離れた独立野生集団B,SINGLE_PREFECTURE_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium tenuipedunculatum,ホソエノアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,本州(関東，中部地方東部),関東側の確認済み野生集団,中部地方東部側の確認済み野生集団,TWO_REGIONAL_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P3,Cirsium wakasugianum,エチゼンヒメアザミ,ナンブアザミ節カガノアザミ亜節,JPN_08:Cirsium fuagataense | JPN_11:Cirsium ishidzuchiense | JPN_13:Cirsium kasaianum | JPN_14:Cirsium kiotoense | JPN_28:Cirsium uzenense,岐阜県，福井県,岐阜県側の確認済み野生集団,福井県側の確認済み野生集団,TWO_PREFECTURE_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,sparse-block range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
